DAPLYSINESYN-PWY	PWY-7165
PWY-6305	PWY-7356
PWY-4041	PWY-7396
PWY-6071	PWY-6328
PWY-6210	PWY-6531
PWY-7316	UBISYN-PWY
GALACTUROCAT-PWY	PWY-7356
PWY-6901	PWY-7210
PWY-7316	PWY0-166
GLCMANNANAUT-PWY	P185-PWY
PEPTIDOGLYCANSYN-PWY	PWY-5417
FASYN-ELONG-PWY	PWY-6763
PWY-7198	PWY0-1479
PWY0-1337	THREOCAT-PWY
P122-PWY	PPGPPMET-PWY
PWY-5431	PWY-6123
PWY-7211	PWY0-845
PWY-6595	PWY-7560
PWY-6185	PWY-7883
PWY-6895	THREOCAT-PWY
SULFATE-CYS-PWY	URDEGR-PWY
PWY-6185	PWY-7315
PWY-5656	PWY-6292
PWY-6182	PWY-7204
PWY-7805	PWY-7942
PWY-5188	PWY-5417
PWY-5417	PWY-7873
PWY-7269	UBISYN-PWY
PWY-5656	PWY0-1337
PWY-6588	PWY-6703
PWY-7198	PWY-7388
AEROBACTINSYN-PWY	PWY-6901
PWY-561	PWY-6292
P185-PWY	PWY0-321
PWY-7396	PWY-7761
PWY-5659	URDEGR-PWY
HOMOSER-METSYN-PWY	PWY-7211
PWY-3001	PWY-6318
PWY-2941	PWY-5723
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	ARGDEG-PWY
PWY-3001	PWY-5431
P185-PWY	PWY0-41
PWY4FS-8	URSIN-PWY
PWY-5862	PWY-7013
P122-PWY	P441-PWY
PWY-6588	PYRIDOXSYN-PWY
PWY-6519	PWY-6595
PEPTIDOGLYCANSYN-PWY	PWY-7209
PWY-6609	PWY-7385
GALACT-GLUCUROCAT-PWY	PWY-6185
HISTSYN-PWY	PWY-6071
PWY-5971	PWY-6210
PWY-6763	PWY-7663
PWY-7198	PWY4FS-8
PWY-6185	PWY0-1319
GLYCOLYSIS-E-D	PWY-6318
PWY-6317	PWY-6328
PWY-6328	PWY-6803
PWY-5188	PWY-7209
PWY-7807	PWY0-1338
PWY-5656	PWY-7209
PWY-5686	PWY-6185
PWY-7942	SALVADEHYPOX-PWY
P221-PWY	PWY-7094
COMPLETE-ARO-PWY	PWY-6595
PWY-6210	PWY-6690
PWY-5692	PWY0-461
PWY-5861	URDEGR-PWY
PWY-5654	URDEGR-PWY
PWY-6185	PWY-6282
PWY-6545	PWY0-461
PWY-7013	URDEGR-PWY
PWY-5973	PWY-6763
PWY-6690	PWY-7210
PWY-6182	PWY-6270
PWY-6185	PWY-7234
PWY-7211	PWY0-1477
AEROBACTINSYN-PWY	PWY-7791
PWY-5100	UBISYN-PWY
P108-PWY	PWY-5973
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-7851
HISDEG-PWY	PWY-801
PWY-6147	PWY-6545
PWY-6182	PYRIDNUCSYN-PWY
PWY-7210	PWY0-1061
HCAMHPDEG-PWY	PWY-7198
PWY-7356	PWY-7385
P461-PWY	PWY-7316
PWY-3841	PWY-6182
PWY-5896	PWY-7396
P108-PWY	PWY-6731
PWY-7211	REDCITCYC
ARGININE-SYN4-PWY	GOLPDLCAT-PWY
AEROBACTINSYN-PWY	PWY-1269
ILEUSYN-PWY	UBISYN-PWY
PWY-5747	PWY-6182
FUC-RHAMCAT-PWY	PWY-7396
PWY-5154	PWY-6595
GLYOXYLATE-BYPASS	PWY-6071
P185-PWY	PWY-5837
PWY-3841	PWY-5692
FERMENTATION-PWY	PWY-6182
PEPTIDOGLYCANSYN-PWY	PWY-6708
PWY-3801	PWY-6125
PWY-6612	PWY-7198
PWY-5897	THREOCAT-PWY
COA-PWY	PWY-6318
P221-PWY	PWY-7220
PWY-7805	SO4ASSIM-PWY
AEROBACTINSYN-PWY	FAO-PWY
FERMENTATION-PWY	PWY-5692
PWY-5188	PWY-6708
PWY-7210	PWY0-301
PWY-5656	PWY-6708
PWY-5899	PWY-6545
PWY-7210	PWY-7851
PWY-6126	PWY-6185
HISDEG-PWY	PWY-6630
PWY-4041	PWY-6071
AST-PWY	PWY-7805
PWY-561	PWY-6708
PWY-7039	PWY-7396
PWY-7198	PWY66-389
PWY-6588	PWY-7269
CITRULBIO-PWY	PWY-6595
PWY-7616	PWY-7761
PWY-5417	PWY-7409
ARO-PWY	PWY-7396
PWY-5417	PWY-7198
PWY-3801	PWY-7664
PWY-6588	PWY-7165
HCAMHPDEG-PWY	P185-PWY
PWY-7356	PWY0-862
HEXITOLDEGSUPER-PWY	URDEGR-PWY
PWY-5747	PWY-7039
PWY-1269	PWY-7392
PWY-6531	PWY-7211
P108-PWY	PWY-6124
PWY-6185	PWY-7385
PWY-621	PWY0-321
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY0-461
GLUCUROCAT-PWY	PWY-6595
PWY-6895	PWY-7165
P161-PWY	PWY-801
PWY-6071	PWY-7873
ARGSYNBSUB-PWY	UBISYN-PWY
PWY-6168	PWY-6595
PWY-7115	PWY-801
METSYN-PWY	THREOCAT-PWY
PWY-6708	PWY-7345
PWY-5692	PWY-7242
GLUCARGALACTSUPER-PWY	PWY-8131
PWY-7211	PWY-7228
HISTSYN-PWY	PWY4LZ-257
ARGSYNBSUB-PWY	CATECHOL-ORTHO-CLEAVAGE-PWY
PWY-6519	PWY-6763
HEME-BIOSYNTHESIS-II	UBISYN-PWY
P221-PWY	PWY4LZ-257
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	TCA-GLYOX-BYPASS
P108-PWY	PWY-5723
PWY-6210	PWY-7409
PWY-6328	PWY0-1337
POLYISOPRENSYN-PWY	PWY-8131
ASPASN-PWY	THREOCAT-PWY
PWY-6507	PWY-6708
PWY-5989	PWY0-321
PWY-6210	PWY-7118
PWY-6969	PWY-7210
PWY-3801	PWY66-430
PWY-6277	URDEGR-PWY
PENTOSE-P-PWY	PWY-7210
P185-PWY	PWY66-430
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY-5920
PWY-6182	PWY-7282
COMPLETE-ARO-PWY	PWY-6763
GLYCOCAT-PWY	PWY-6545
PWY-5855	PWY-7165
THRESYN-PWY	URDEGR-PWY
PWY-7204	PWY-7385
PWY-5896	PWY-6071
AEROBACTINSYN-PWY	PWY-5896
FUC-RHAMCAT-PWY	PWY-6071
PWY-7328	PWY1ZNC-1
GLYCOL-GLYOXDEG-PWY	P108-PWY
P221-PWY	PWY0-1297
PWY-6588	PWY-6897
P105-PWY	PWY-7209
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	ANAGLYCOLYSIS-PWY
PWY-5692	PWY-6936
PWY-5154	PWY-6763
PWY-7807	PWY-8131
PWY-6353	PWY-7942
PWY-6708	THREOCAT-PWY
PWY-2941	PWY-5656
PWY-6285	PWY-7392
PWY-6270	PWY-7385
PWY-5862	PWY-6595
PWY-6608	PWY-7165
PWY-6595	PWY-7873
FASYN-ELONG-PWY	UBISYN-PWY
PWY-6700	PWY-6763
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	URDEGR-PWY
PWY-5431	PWY0-1479
PWY-5705	PWY0-321
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	ARO-PWY
HEXITOLDEGSUPER-PWY	P108-PWY
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-7242
PWY-7328	PWY0-321
ARO-PWY	PWY-6071
P164-PWY	PWY-6385
PWY0-1296	UBISYN-PWY
PWY-5692	TCA
CATECHOL-ORTHO-CLEAVAGE-PWY	GLUCUROCAT-PWY
PWY-5431	PWY-6628
GOLPDLCAT-PWY	P108-PWY
PWY-5431	PWY-7388
PWY-6607	PWY-7345
CITRULBIO-PWY	PWY-6763
PPGPPMET-PWY	PWY-6328
PWY-7328	PWY0-41
PWY-2941	PWY-6328
PWY-6545	TCA
P4-PWY	PWY-801
GALACTUROCAT-PWY	PWY-3801
PWY-5920	PWY-801
PWY-6282	PWY-7210
PWY-7209	PWY-7388
PWY-5840	PWY-6292
HEMESYN2-PWY	PWY-6318
PWY-6708	PYRIDOXSYN-PWY
P185-PWY	PWY-5136
PWY-6936	PWY-7385
COBALSYN-PWY	PWY-6318
PWY-6328	PWY-7616
GLUCUROCAT-PWY	PWY-6763
P164-PWY	PWY-7328
PWY-7316	PWY0-1338
COBALSYN-PWY	PWY-5431
PWY-6126	PWY-6182
PWY-6168	PWY-6763
PWY-6292	REDCITCYC
CATECHOL-ORTHO-CLEAVAGE-PWY	GLYCOGENSYNTH-PWY
PWY-5981	PWY-7013
PWY-6328	PWY-6588
PWY-7209	PWY4FS-8
GLUCARGALACTSUPER-PWY	PWY-7385
PWY-6292	PWY-6519
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-5981
PWY-5973	UBISYN-PWY
PWY-5897	PWY-6607
PWY-5898	PWY-7356
PWY-7198	VALSYN-PWY
GLCMANNANAUT-PWY	PWY-5417
PWY-5667	PWY-6763
HISDEG-PWY	PWY-5367
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-6936
P122-PWY	PWY0-1533
POLYISOPRENSYN-PWY	PWY-7385
CATECHOL-ORTHO-CLEAVAGE-PWY	TRNA-CHARGING-PWY
COLANSYN-PWY	PWY0-1533
PYRIDNUCSYN-PWY	THREOCAT-PWY
PWY-7805	TCA-GLYOX-BYPASS
PWY-5840	PWY-7209
PWY-6317	PWY-7198
PWY-7385	PWY0-1479
PWY-6607	THREOCAT-PWY
HEME-BIOSYNTHESIS-II-1	PWY-7013
PWY-7198	RIBOSYN2-PWY
MET-SAM-PWY	PWY-6545
GLYCOL-GLYOXDEG-PWY	PWY-7210
PWY-6071	PWY-7238
PWY-7385	PWY-7388
ARGSYN-PWY	PWY-7805
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	TCA
PWY-5692	PWY-7222
AEROBACTINSYN-PWY	PWY1ZNC-1
PWY-6182	PWY-6690
GLCMANNANAUT-PWY	PWY-7209
PHOSLIPSYN-PWY	THREOCAT-PWY
NAGLIPASYN-PWY	PWY-6185
PWY-5384	URDEGR-PWY
PWY-6595	PWY-7409
PWY-6595	PWY-7198
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-1042
PWY-7323	PWY-7392
PWY-5431	PWY66-389
PWY-7385	PWY4FS-8
GALACT-GLUCUROCAT-PWY	PWY-7328
PWY-6318	PWY-7039
TCA-GLYOX-BYPASS	URSIN-PWY
PWY-6353	PWY-7013
PANTO-PWY	PWY-6545
1CMET2-PWY	PWY-6318
CALVIN-PWY	PWY-7805
PWY-7039	PWY4LZ-257
PWY-6708	PWY-7269
PWY-5862	PWY-6763
PWY-7198	PWY0-301
PWY-5121	PWY-6182
1CMET2-PWY	PWY-5431
PWY-5723	PWY-7356
AEROBACTINSYN-PWY	PWY0-321
PWY-6708	PWY-7165
PWY-5840	PWY-6708
PWY-801	PWY0-162
PWY-7229	PWY0-321
PWY-5121	PWY-5692
ASPASN-PWY	PWY-6607
ANAEROFRUCAT-PWY	PWY-7392
PWY-5431	PWY-7221
AEROBACTINSYN-PWY	PWY0-41
FAO-PWY	PWY-7805
FUCCAT-PWY	PWY-7211
PWY-7805	URDEGR-PWY
PWY-7238	UBISYN-PWY
PWY-6292	PWY0-1241
PWY-5417	THRESYN-PWY
PWY-7184	PWY-8131
PWY-6545	PWY-7953
PWY-6385	PWY-7209
GLCMANNANAUT-PWY	PWY-6708
PWY-5692	PWY-801
DAPLYSINESYN-PWY	PWY-2941
PWY-7209	PWY-7221
PWY-6387	PWY-7165
P108-PWY	PWY-6328
PWY-6121	PWY-7385
PWY-6859	PWY-7328
PWY-5654	PWY-6859
HISDEG-PWY	PWY-6531
PWY-6545	PWY-801
PWY-5654	PWY-7851
GLYCOLYSIS-TCA-GLYOX-BYPASS	PWY-5100
FOLSYN-PWY	PWY-7356
UNINTEGRATED	PWY-6185
PWY-2941	PWY-7873
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY-2942
AST-PWY	P122-PWY
PWY-7356	PWY0-1586
PWY-6328	PWY-6353
COMPLETE-ARO-PWY	UBISYN-PWY
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-7222
GALACT-GLUCUROCAT-PWY	P221-PWY
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY0-1415
PWY-7873	PWY-801
ARGININE-SYN4-PWY	PWY-8131
PWY-5103	PWY-7396
OANTIGEN-PWY	PWY-8131
CARNMET-PWY	PWY-6328
DAPLYSINESYN-PWY	PWY-7392
PWY-801	TRNA-CHARGING-PWY
PWY-7385	PWY66-389
PWY-7396	PWY-7790
PWY-5417	PWY-8004
PWY-5692	PWY-6630
PWY-6124	PWY-6318
AEROBACTINSYN-PWY	PWY-5837
P122-PWY	PWY-6385
PWY-6606	PWY-7165
ARGININE-SYN4-PWY	PWY-6318
ANAGLYCOLYSIS-PWY	PWY-6185
P221-PWY	PWY-7761
PWY-6545	PWY-6630
ARGININE-SYN4-PWY	PWY-5431
OANTIGEN-PWY	PWY-5431
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY-724
PWY-5154	UBISYN-PWY
PWY-6385	PWY-6708
P122-PWY	PWY0-1277
PWY-5656	THREOCAT-PWY
PWY-6182	PWY-7118
PWY-6708	PWY-6897
PWY-6607	PWY-7111
PWY-5654	PWY0-1298
PWY-6607	PWY-7269
PWY-7316	PWY-8131
COA-PWY-1	PWY3O-4107
ARGSYN-PWY	URSIN-PWY
PWY-801	PWY0-1296
PWY-7013	PWY0-1298
HISDEG-PWY	PWY-6690
PWY-5417	PWY-7858
PWY-7396	REDCITCYC
PWY-6588	PWY-6606
PWY-561	THREOCAT-PWY
HCAMHPDEG-PWY	PWY-7209
PWY-7220	PWY0-321
PWY-8131	PWY4LZ-257
PWY-5417	PWY-6292
HISTSYN-PWY	PWY-6182
PWY-7269	PWY-8131
PWY-6185	PWY0-1586
P221-PWY	P41-PWY
PWY-6125	PWY-7805
P122-PWY	PWY-7328
PWY-6292	PWY-6386
COLANSYN-PWY	PWY-7328
P41-PWY	PWY-7388
PWY0-1415	THREOCAT-PWY
CITRULBIO-PWY	UBISYN-PWY
HISTSYN-PWY	PWY-5692
PWY-5431	PWY-6612
PWY-5497	PWY-7392
PWY-6210	PWY-8004
PWY-7094	PWY-7616
PWY-6612	PWY-7209
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-801
PWY-3801	PWY-7396
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	AST-PWY
CALVIN-PWY	URSIN-PWY
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-5971
PWY-5981	PWY-6595
PWY-6763	PWY1ZNC-1
P221-PWY	PWY-5692
BIOTIN-BIOSYNTHESIS-PWY	PWY-6292
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY-561
PWY-7316	PWY4FS-7
PWY-6122	PWY-7616
BIOTIN-BIOSYNTHESIS-PWY	PWY-5417
PWY-7883	PWY0-321
PWY-5850	PWY-8131
GLUCARDEG-PWY	PWY-801
PWY-5913	PWY-801
GLUCARGALACTSUPER-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
COA-PWY-1	PWY-6328
ARO-PWY	PWY-6185
FAO-PWY	URSIN-PWY
ARG+POLYAMINE-SYN	PWY-7385
PWY-6122	PWY-6588
PWY-5692	PWY-6163
PWY-6071	PWY-6902
PWY-6588	PWY66-409
PWY-5417	PWY-7209
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-5189
PWY-5692	PWY-6270
PWY-6168	UBISYN-PWY
POLYISOPRENSYN-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
PWY-5850	PWY-6318
HEME-BIOSYNTHESIS-II-1	PWY-6595
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-6630
PWY-6902	PWY-7392
GLYOXYLATE-BYPASS	PWY-6182
PWY-6210	PWY-6292
PWY-6507	THREOCAT-PWY
PPGPPMET-PWY	PWY-7198
PWY-2941	PWY-7198
CATECHOL-ORTHO-CLEAVAGE-PWY	KETOGLUCONMET-PWY
PWY-6292	PWY-7805
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	RHAMCAT-PWY
PWY-6210	PWY0-1337
PWY-6071	THRESYN-PWY
PWY-7357	PWY-7942
PWY-5136	PWY-7210
GLYOXYLATE-BYPASS	PWY-5692
GALACTARDEG-PWY	P122-PWY
PWY-5667	UBISYN-PWY
METHGLYUT-PWY	PWY-6318
PWY-7221	PWY-801
PWY-5431	VALSYN-PWY
GOLPDLCAT-PWY	PWY0-1298
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-6277
PWY-6612	PWY-6708
NAD-BIOSYNTHESIS-II	PWY-7356
POLYISOPRENSYN-PWY	PWY-6210
PWY-6328	PWY-7345
PWY-5103	PWY-6071
PWY-4041	PWY-6182
PWY-6353	PWY-6595
PWY-7209	UBISYN-PWY
PWY-7345	PWY0-1533
PWY-7209	VALSYN-PWY
PWY-5838	PWY-6318
PWY-5431	RIBOSYN2-PWY
P108-PWY	PWY-7873
PWY-4041	PWY-5692
PWY-5417	PWY-7184
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY0-166
PWY-5692	PWY-6122
PWY-7396	PWY0-1241
OANTIGEN-PWY	PWY-7385
PWY-5692	PWY-7560
PWY-7616	REDCITCYC
POLYAMSYN-PWY	PWY-7805
PWY-5417	PWY-6708
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY-6859
PWY-6545	PWY-7560
PWY-3001	PWY0-321
P122-PWY	PWY0-781
P221-PWY	PWY-6969
HISDEG-PWY	PWY-7409
PWY-7209	RIBOSYN2-PWY
GALACT-GLUCUROCAT-PWY	PWY-7942
P41-PWY	PWY66-389
HISDEG-PWY	PWY-7118
PWY-6185	SER-GLYSYN-PWY
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	GLCMANNANAUT-PWY
PEPTIDOGLYCANSYN-PWY	PWY-7165
BIOTIN-BIOSYNTHESIS-PWY	PWY-6708
PWY-5862	UBISYN-PWY
P108-PWY	PWY0-1297
PWY-6353	URDEGR-PWY
PWY-6305	PWY-801
PWY-5686	PWY-7942
PWY-5431	PWY0-301
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-6163
P164-PWY	PWY-7400
PWY-5188	PWY-7165
PWY-6628	PWY-6708
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-6270
PWY-5431	PWY-6285
PWY-5656	PWY-7165
LIPASYN-PWY	PWY-6318
PWY-6731	PWY-7873
PWY-6071	PWY-7858
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-7663
COBALSYN-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
LIPASYN-PWY	PWY-5431
PWY-6125	URSIN-PWY
PWY-6595	THRESYN-PWY
PWY-6182	UDPNAGSYN-PWY
PWY-561	PWY-7165
PWY-5837	PWY-7616
PWY-7269	PWY-7385
PWY-6328	THREOCAT-PWY
PWY-6763	PWY-7242
P185-PWY	PWY-7094
PWY-7385	VALSYN-PWY
PWY-6071	PWY-7199
PWY-7356	PWY-7664
PWY-6210	PWY-6708
PWY-5981	PWY-6763
AEROBACTINSYN-PWY	PWY-5136
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY-5860
GLYCOGENSYNTH-PWY	PWY-6595
HEME-BIOSYNTHESIS-II	PWY-8131
ARGSYN-PWY	P122-PWY
COBALSYN-PWY	PWY-6210
PWY-5855	PWY-7392
PWY-6121	PWY-6210
PWY-7392	UDPNAGSYN-PWY
GLUCUROCAT-PWY	GOLPDLCAT-PWY
PWY-7385	RIBOSYN2-PWY
PWY-5860	PWY-6318
PWY-5896	PWY-6182
PWY-5989	PWY-7396
PWY-6545	PWY-7282
FUC-RHAMCAT-PWY	PWY-6182
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-6122
COA-PWY	PWY0-321
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-7560
PWY-6071	PWY-7209
PWY-7977	PWY-801
HEME-BIOSYNTHESIS-II-1	PWY-6763
GLYCOLYSIS	PWY-7328
PWY-7187	UBISYN-PWY
HEME-BIOSYNTHESIS-II	PWY-5431
PWY-6126	PWY-7942
MET-SAM-PWY	PWY-5654
PWY-6292	URSIN-PWY
PWY-7198	PWY-7446
P122-PWY	PWY-5747
CALVIN-PWY	P122-PWY
PWY-5347	PWY-7356
PWY-7616	PWY0-1241
P185-PWY	PWY-7220
PWY-6507	PWY-7165
PWY-7805	RHAMCAT-PWY
PWY-5654	PWY-7117
PWY-6608	PWY-7392
AEROBACTINSYN-PWY	PWY-6124
P108-PWY	PWY-7198
PWY-7013	PWY-7117
PWY-6318	PWY-7942
PWY-5100	PWY-7385
PWY-7356	PWY66-430
PWY-6318	PWY-7790
PWY-7385	PWY0-301
ARO-PWY	PWY-6182
FAO-PWY	P122-PWY
PWY-6763	PWY-6936
PWY-6185	PWY-7664
PWY-6595	PWY-7858
PWY-5654	PWY-8178
P122-PWY	PWY-7357
PWY-6182	PWY-6803
ILEUSYN-PWY	PWY-7385
PWY-6708	PWY-702
PWY-6353	PWY-6763
PWY-7210	PWY-7616
PWY-7222	PWY-7328
FAO-PWY	PWY-7210
FASYN-ELONG-PWY	PWY-8131
PWY-7942	PWY66-409
PWY-7282	PWY-7356
POLYAMSYN-PWY	URSIN-PWY
PWY-6071	PWY-7184
CARNMET-PWY	PWY-7198
PWY-6151	PWY-6595
PWY-6317	PWY-7209
HISTSYN-PWY	P164-PWY
METSYN-PWY	PWY-2941
PWY-5971	PWY-7396
PWY-6588	PWY-8187
1CMET2-PWY	PWY-6210
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-5367
AEROBACTINSYN-PWY	BRANCHED-CHAIN-AA-SYN-PWY
PWY-6731	PWY-7198
GLYCOCAT-PWY	PWY-3801
PWY-5840	THREOCAT-PWY
GOLPDLCAT-PWY	HEMESYN2-PWY
NAGLIPASYN-PWY	P221-PWY
PWY-3841	PWY-7805
PWY-7197	PWY0-321
PWY-5431	PWY-7229
P108-PWY	P185-PWY
PWY-5692	PWY-6531
PWY-801	PWY0-1261
PWY-3801	PWY4LZ-257
P185-PWY	PWY4LZ-257
GOLPDLCAT-PWY	PENTOSE-P-PWY
P108-PWY	PWY-7238
ANAEROFRUCAT-PWY	PWY-6545
PWY-2942	PWY-6595
P122-PWY	PWY-7807
PWY-5941	PWY-6318
COLANSYN-PWY	PWY-7807
CARNMET-PWY	P185-PWY
GOLPDLCAT-PWY	PWY-7117
PWY-6328	PWY-7111
ORNARGDEG-PWY	PWY-7356
HOMOSER-METSYN-PWY	PWY-7013
ARGSYNBSUB-PWY	PWY-7385
PWY-6328	PWY-7269
PWY-6708	PWY66-409
GLYCOLYSIS-TCA-GLYOX-BYPASS	PWY0-1533
PWY-5973	PWY-8131
PWY-6317	PWY-6708
PANTOSYN-PWY	PWY-6185
PWY-6318	SO4ASSIM-PWY
GLYCOGENSYNTH-PWY	PWY-6763
PWY-6859	PWY-7013
PWY-7198	PWY-7883
PWY-7198	PWY-7315
ARGININE-SYN4-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
PWY-6182	PWY-8004
HEME-BIOSYNTHESIS-II	PWY-7385
PWY-5989	PWY-6071
GLUDEG-I-PWY	LIPASYN-PWY
OANTIGEN-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
PWY-7805	PWY0-1298
PWY-7761	THREOCAT-PWY
PWY-6123	PWY-7805
BRANCHED-CHAIN-AA-SYN-PWY	PWY-7616
P185-PWY	PWY0-1297
PWY-6595	PWY-7184
PWY-7165	PWY-8073
GALACTARDEG-PWY	PWY-7392
P441-PWY	PWY-6292
PWY-5692	PWY-6690
THREOCAT-PWY	UBISYN-PWY
THREOCAT-PWY	VALSYN-PWY
PWY-6595	PWY-6708
PWY-7392	PWY-8004
P122-PWY	PWY-7400
ARGININE-SYN4-PWY	PWY-6210
PWY-6545	PWY-6690
PWY-7807	PWY0-321
PWY-6125	PWY-7210
UNINTEGRATED	P221-PWY
AEROBACTINSYN-PWY	GLUCONEO-PWY
ECASYN-PWY	PWY-6292
DAPLYSINESYN-PWY	PWY-6545
ECASYN-PWY	PWY-5417
PWY-6182	PWY-6292
DENOVOPURINE2-PWY	PWY-7616
PWY-5103	PWY-6185
PWY-5417	SALVADEHYPOX-PWY
PWY-6182	PWY0-1337
PWY-6607	PWY-6823
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-6531
PWY-5431	PWY-6507
FUCCAT-PWY	PWY-5654
PWY-6328	PWY-6607
PWY-7094	THREOCAT-PWY
DENOVOPURINE2-PWY	PWY-6588
PWY-6897	THREOCAT-PWY
GALACTITOLCAT-PWY	PWY-7356
GOLPDLCAT-PWY	METSYN-PWY
PWY-5654	PWY-5971
COA-PWY-1	P185-PWY
ANAGLYCOLYSIS-PWY	P221-PWY
FASYN-ELONG-PWY	PWY-7385
P41-PWY	PWY-6285
PWY-7396	URSIN-PWY
COBALSYN-PWY	PWY0-321
PWY-5971	PWY-6071
PWY-7392	PWY0-1337
PWY-6151	PWY-6763
PWY-5138	PWY-5692
PWY-6588	PWY-7211
P122-PWY	PWY-7013
PWY-6387	PWY-7392
COLANSYN-PWY	PWY-7013
PWY-6318	PWY-7237
PWY-7209	PWY0-1338
PWY0-301	THREOCAT-PWY
PWY-7210	PWY0-42
PWY-6328	PWY-7208
PWY-6292	PWY-7874
PWY-6071	PWY0-1477
P122-PWY	PWY-6168
PWY-5981	UBISYN-PWY
PWY-3841	URSIN-PWY
PWY-5497	PWY-6545
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PWY-8178
PWY-801	PWY66-429
PWY-6895	PWY-7211
PWY-7165	PWY0-1277
PWY-6901	PWY-7356
PWY-2941	PWY-7858
PWY-5840	PWY-7165
PWY-5861	PWY-6318
AEROBACTINSYN-PWY	LIPASYN-PWY
PWY-6531	PWY-7013
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-6690
PWY-5850	PWY-6210
PWY-6182	PWY-621
PWY-2942	PWY-6763
HISTSYN-PWY	REDCITCYC
PWY-2941	PWY-5417
PWY-7165	PWY-7328
NAGLIPASYN-PWY	PWY-7942
HEME-BIOSYNTHESIS-II-1	UBISYN-PWY
POLYAMSYN-PWY	PWY-7210
PWY-6606	PWY-7392
NONMEVIPP-PWY	PWY-7210
ARO-PWY	P221-PWY
P221-PWY	REDCITCYC
PWY-801	SULFATE-CYS-PWY
PWY-6612	THREOCAT-PWY
GLCMANNANAUT-PWY	PWY-7165
PWY-7942	PWY-8187
PWY-5431	PWY-7446
P221-PWY	PWY-6519
ILEUSYN-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
P221-PWY	PWY-5686
ECASYN-PWY	PWY-6708
PWY-5692	PWY-7409
COMPLETE-ARO-PWY	PWY-6318
PWY-7357	URDEGR-PWY
PWY-5692	PWY-7118
PWY-6210	PWY-7345
GOLPDLCAT-PWY	PWY-5971
PWY-6123	URSIN-PWY
PWY-7942	PWY0-1296
PWY-5898	PWY-801
GLYCOLYSIS-TCA-GLYOX-BYPASS	PWY0-1277
COMPLETE-ARO-PWY	PWY-5431
PWY-6285	PWY-7323
PWY-5100	PWY-6210
1CMET2-PWY	PWY0-321
CATECHOL-ORTHO-CLEAVAGE-PWY	PWY-7197
PWY-6545	PWY-7118
PWY-7209	PWY-7446
PWY-5154	PWY-8131
PWY-7222	PWY-7942
PWY-6182	PWY-7616
P108-PWY	PWY-6902
GOLPDLCAT-PWY	PWY-5189
GLYCOLYSIS-TCA-GLYOX-BYPASS	PWY-7328
PWY-7616	URSIN-PWY
HISDEG-PWY	PWY-6292
PWY-7315	PWY-7616
PWY-6690	PWY-7356
